 	Label	Volume	SurfaceArea	Sphericity	EulerNumber	Elli.Center.X	Elli.Center.Y	Elli.Center.Z	Elli.R1	Elli.R2	Elli.R3	Elli.Azim	Elli.Elev	Elli.Roll	Elli.R1/R2	Elli.R1/R3	Elli.R2/R3	InscrBall.Center.X	InscrBall.Center.Y	InscrBall.Center.Z	InscrBall.Radius
15540	15540	0.126	0.754	4.172	1.000	374.979	429.585	685.081	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	374.728	429.334	684.831	0.501
15541	15541	2084.379	1329.371	0.209	-5.500	158.931	126.658	699.233	17.389	6.520	5.560	36.595	47.580	-63.893	2.667	3.128	1.173	159.811	127.748	691.844	4.843
15542	15542	0.126	0.754	4.172	1.000	161.063	131.005	685.582	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	160.813	130.754	685.332	0.501
15543	15543	0.126	0.754	4.172	1.000	421.569	152.046	685.582	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	421.319	151.795	685.332	0.501
15544	15544	0.251	1.416	2.519	1.000	420.567	162.065	685.833	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	420.317	161.814	685.332	0.501
15545	15545	0.126	0.754	4.172	1.000	192.123	196.632	685.582	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	191.873	196.382	685.332	0.501
15546	15546	0.126	0.754	4.172	1.000	207.654	223.685	685.582	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	207.403	223.434	685.332	0.501
15547	15547	0.126	0.754	4.172	1.000	168.578	294.322	685.582	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	168.327	294.072	685.332	0.501
15548	15548	0.880	4.104	1.268	1.000	192.410	325.096	686.226	0.856	0.599	0.371	-67.685	56.122	-126.895	1.430	2.306	1.613	192.374	324.631	685.332	0.501
15549	15549	0.126	0.754	4.172	1.000	506.234	346.423	685.582	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	505.983	346.173	685.332	0.501
15550	15550	0.126	0.754	4.172	1.000	84.915	394.517	685.582	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	84.665	394.266	685.332	0.501
15551	15551	5.406	18.915	0.489	1.000	375.305	429.620	687.563	2.431	0.987	0.773	-30.277	-63.113	97.159	2.463	3.144	1.277	375.229	429.334	687.837	0.668
15552	15552	0.629	3.153	1.426	1.000	430.386	263.763	686.484	0.868	0.501	0.000	0.000	-71.565	90.000	1.732	Infinity	Infinity	429.835	263.512	685.833	0.501
15553	15553	0.126	0.754	4.172	1.000	448.622	282.299	686.083	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	448.371	282.048	685.833	0.501
15554	15554	0.251	1.416	2.519	1.000	422.070	302.839	686.334	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	421.820	302.588	685.833	0.501
15555	15555	0.251	1.416	2.519	1.000	284.303	309.852	686.334	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	284.052	309.602	685.833	0.501
15556	15556	4.023	13.466	0.750	1.000	554.672	317.570	687.336	1.568	1.004	0.747	3.828	-56.691	107.421	1.561	2.099	1.344	554.578	317.116	687.336	0.668
15557	15557	17.225	52.164	0.236	1.000	516.118	351.312	687.784	3.609	2.263	1.156	-19.611	11.668	-108.547	1.595	3.123	1.958	518.007	350.181	686.835	0.668
15558	15558	0.126	0.754	4.172	1.000	515.752	351.934	686.083	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	515.502	351.683	685.833	0.501
15559	15559	0.126	0.754	4.172	1.000	401.530	392.513	686.083	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	401.280	392.262	685.833	0.501
15560	15560	0.251	1.416	2.519	1.000	84.414	394.016	686.334	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	84.164	393.765	685.833	0.501
15561	15561	0.377	2.026	1.936	1.000	385.666	546.813	686.417	0.647	0.373	0.000	0.000	-45.000	90.000	1.732	Infinity	Infinity	385.249	546.562	685.833	0.501
15562	15562	0.126	0.754	4.172	1.000	121.987	111.968	686.584	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	121.737	111.717	686.334	0.501
15563	15563	1.257	5.353	1.166	1.000	432.340	165.872	687.236	1.077	0.551	0.410	-25.313	46.170	-177.777	1.954	2.624	1.343	432.340	165.321	686.334	0.501
15564	15564	0.126	0.754	4.172	1.000	430.086	167.075	686.584	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	429.835	166.824	686.334	0.501
15565	15565	0.126	0.754	4.172	1.000	190.119	183.607	686.584	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	189.869	183.356	686.334	0.501
15566	15566	0.126	0.754	4.172	1.000	182.605	283.802	686.584	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	182.354	283.551	686.334	0.501
15567	15567	0.126	0.754	4.172	1.000	422.070	301.837	686.584	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	421.820	301.586	686.334	0.501
15568	15568	0.126	0.754	4.172	1.000	285.304	309.852	686.584	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	285.054	309.602	686.334	0.501
15569	15569	0.126	0.754	4.172	1.000	555.329	316.866	686.584	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	555.079	316.615	686.334	0.501
15570	15570	0.754	3.616	1.361	1.000	506.568	339.994	687.169	0.808	0.507	0.370	18.217	55.820	-103.454	1.595	2.186	1.370	506.484	339.660	686.334	0.501
15571	15571	0.629	3.153	1.426	1.000	519.961	350.431	687.185	0.868	0.501	0.000	0.000	-71.565	90.000	1.732	Infinity	Infinity	519.510	350.181	686.334	0.501
15572	15572	0.251	1.416	2.519	1.000	514.249	351.183	686.584	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	513.999	350.682	686.334	0.501
15573	15573	0.251	1.416	2.519	1.000	520.512	350.932	686.584	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	520.011	350.682	686.334	0.501
15574	15574	0.126	0.754	4.172	1.000	297.328	387.503	686.584	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	297.077	387.253	686.334	0.501
15575	15575	0.126	0.754	4.172	1.000	157.556	128.500	687.085	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	157.306	128.249	686.835	0.501
15576	15576	0.251	1.416	2.519	1.000	430.587	166.824	687.085	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	430.336	166.323	686.835	0.501
15577	15577	0.251	1.416	2.519	1.000	123.490	173.587	687.336	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	123.240	173.337	686.835	0.501
15578	15578	0.251	1.416	2.519	1.000	183.106	189.869	687.085	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	182.855	189.368	686.835	0.501
15579	15579	0.377	2.026	1.936	1.000	196.298	191.622	687.252	0.647	0.373	6.355E-14	-6.116E-25	45.000	-90.000	1.732	1.018E13	5.875E12	195.881	191.372	686.835	0.501
15580	15580	1.760	7.244	0.922	1.000	191.587	197.598	688.051	1.174	0.669	0.630	64.536	-62.863	-4.763	1.755	1.862	1.061	191.372	197.384	687.837	0.668
15581	15581	0.629	3.059	1.561	1.000	174.389	276.387	687.286	0.661	0.501	0.340	40.391	40.593	-62.729	1.319	1.946	1.475	173.838	276.036	686.835	0.501
15582	15582	1.006	4.611	1.167	1.000	182.229	282.549	687.711	0.970	0.560	0.396	0.000	-43.492	0.000	1.732	2.449	1.414	181.853	282.048	686.835	0.501
15583	15583	0.126	0.754	4.172	1.000	165.071	285.304	687.085	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	164.820	285.054	686.835	0.501
15584	15584	1.760	6.759	1.135	1.000	421.462	301.622	688.051	1.013	0.744	0.526	36.590	74.235	-42.958	1.361	1.926	1.415	421.319	301.586	686.835	0.501
15585	15585	0.126	0.754	4.172	1.000	393.515	353.938	687.085	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	393.264	353.687	686.835	0.501
15586	15586	25.398	63.822	0.281	1.000	393.339	354.283	689.302	3.446	1.943	1.265	-62.819	-34.507	102.582	1.774	2.723	1.535	392.763	354.188	689.340	1.169
15587	15587	0.126	0.754	4.172	1.000	394.016	354.940	687.085	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	393.765	354.689	686.835	0.501
15588	15588	0.251	1.416	2.519	1.000	122.488	113.471	687.837	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	122.238	113.220	687.336	0.501
15589	15589	0.126	0.754	4.172	1.000	156.053	127.498	687.586	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	155.803	127.247	687.336	0.501
15590	15590	0.126	0.754	4.172	1.000	156.554	129.001	687.586	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	156.304	128.750	687.336	0.501
15591	15591	0.126	0.754	4.172	1.000	157.055	129.502	687.586	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	156.805	129.251	687.336	0.501
15592	15592	0.126	0.754	4.172	1.000	159.059	132.007	687.586	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	158.809	131.756	687.336	0.501
15593	15593	0.126	0.754	4.172	1.000	156.053	134.010	687.586	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	155.803	133.760	687.336	0.501
15594	15594	0.126	0.754	4.172	1.000	183.607	192.123	687.586	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	183.356	191.873	687.336	0.501
15595	15595	0.126	0.754	4.172	1.000	285.805	310.353	687.586	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	285.555	310.103	687.336	0.501
15596	15596	9.556	23.898	0.757	1.500	458.101	480.882	689.036	1.617	1.383	1.153	15.269	-37.253	12.365	1.169	1.403	1.200	457.890	480.935	688.839	1.002
15597	15597	0.126	0.754	4.172	1.000	163.568	127.498	688.087	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	163.317	127.247	687.837	0.501
15598	15598	0.126	0.754	4.172	1.000	157.055	131.005	688.087	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	156.805	130.754	687.837	0.501
15599	15599	0.126	0.754	4.172	1.000	159.059	132.508	688.087	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	158.809	132.257	687.837	0.501
15600	15600	0.126	0.754	4.172	1.000	420.567	162.065	688.087	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	420.317	161.814	687.837	0.501
15601	15601	0.754	3.628	1.348	1.000	123.573	168.661	688.338	0.792	0.590	0.323	90.000	20.514	57.688	1.342	2.449	1.826	123.240	168.327	687.837	0.501
15602	15602	0.126	0.754	4.172	1.000	376.482	177.094	688.087	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	376.231	176.844	687.837	0.501
15603	15603	441.318	353.977	0.497	1.500	429.421	196.971	696.585	8.737	3.702	3.552	-89.856	-44.674	91.465	2.360	2.460	1.042	429.334	196.883	694.850	3.340
15604	15604	0.126	0.754	4.172	1.000	334.400	268.271	688.087	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	334.149	268.021	687.837	0.501
15605	15605	25.901	57.503	0.399	1.500	285.373	306.917	690.687	3.800	1.557	1.250	-81.498	-47.090	-139.447	2.440	3.039	1.246	285.054	307.097	689.841	1.169
15606	15606	0.251	1.416	2.519	1.000	392.513	352.435	688.338	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	392.262	352.184	687.837	0.501
15607	15607	0.754	3.616	1.361	1.000	502.310	398.441	688.254	0.808	0.507	0.370	82.547	22.969	56.911	1.595	2.186	1.370	501.976	397.773	687.837	0.501
15608	15608	0.126	0.754	4.172	1.000	374.979	428.583	688.087	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	374.728	428.332	687.837	0.501
15609	15609	0.126	0.754	4.172	1.000	156.053	130.003	688.588	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	155.803	129.752	688.338	0.501
15610	15610	0.251	1.416	2.519	1.000	156.554	131.005	688.839	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	156.304	130.754	688.338	0.501
15611	15611	3.269	11.196	0.861	1.500	467.832	244.032	689.282	1.129	0.993	0.803	-95.926	6.452	102.992	1.137	1.406	1.237	467.408	243.473	688.839	0.668
15612	15612	18.860	49.882	0.324	1.500	441.324	326.234	693.023	4.601	1.482	0.970	29.703	-74.265	68.917	3.105	4.742	1.527	440.857	326.134	692.846	1.002
15613	15613	16.597	34.465	0.761	1.500	460.884	477.170	690.102	2.000	1.543	1.381	-47.323	-54.204	153.370	1.296	1.448	1.117	460.395	476.927	689.340	1.169
15614	15614	0.880	4.144	1.231	1.500	155.266	130.003	689.304	0.962	0.562	0.300	59.744	2.414	-78.418	1.714	3.205	1.870	154.801	129.251	688.839	0.501
15615	15615	0.126	0.754	4.172	1.000	157.055	131.506	689.089	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	156.805	131.255	688.839	0.501
15616	15616	0.126	0.754	4.172	1.000	433.593	149.040	689.089	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	433.342	148.789	688.839	0.501
15617	15617	0.126	0.754	4.172	1.000	438.101	165.572	689.089	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	437.851	165.321	688.839	0.501
15618	15618	1067.713	755.578	0.299	-4.500	123.209	170.395	700.271	13.785	5.101	4.626	22.335	55.085	-36.752	2.703	2.980	1.103	125.744	170.331	695.852	4.008
15619	15619	0.126	0.754	4.172	1.000	369.468	176.092	689.089	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	369.218	175.842	688.839	0.501
15620	15620	0.251	1.416	2.519	1.000	376.231	179.599	689.089	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	375.730	179.349	688.839	0.501
15621	15621	0.126	0.754	4.172	1.000	188.116	185.110	689.089	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	187.865	184.859	688.839	0.501
15622	15622	0.251	1.416	2.519	1.000	334.149	268.271	689.089	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	333.648	268.021	688.839	0.501
15623	15623	0.126	0.754	4.172	1.000	166.073	286.807	689.089	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	165.822	286.557	688.839	0.501
15624	15624	0.126	0.754	4.172	1.000	285.304	309.852	689.089	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	285.054	309.602	688.839	0.501
15625	15625	0.126	0.754	4.172	1.000	459.643	480.183	689.089	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	459.393	479.933	688.839	0.501
15626	15626	0.126	0.754	4.172	1.000	154.550	126.496	689.590	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	154.300	126.245	689.340	0.501
15627	15627	0.377	2.026	1.936	1.000	425.076	147.203	689.924	0.647	0.373	0.000	90.000	-35.264	-90.000	1.732	Infinity	Infinity	424.826	146.785	689.340	0.501
15628	15628	0.126	0.754	4.172	1.000	122.989	166.574	689.590	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	122.739	166.323	689.340	0.501
15629	15629	0.126	0.754	4.172	1.000	375.480	179.599	689.590	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	375.229	179.349	689.340	0.501
15630	15630	0.251	1.416	2.519	1.000	189.118	185.360	689.590	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	188.867	184.859	689.340	0.501
15631	15631	0.126	0.754	4.172	1.000	369.468	269.774	689.590	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	369.218	269.524	689.340	0.501
15632	15632	0.126	0.754	4.172	1.000	515.251	352.936	689.590	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	515.001	352.685	689.340	0.501
15633	15633	2.263	8.640	0.898	1.000	171.361	542.053	690.536	1.440	0.731	0.481	13.164	40.689	-99.753	1.969	2.990	1.519	171.834	542.053	689.340	0.501
15634	15634	70.158	120.044	0.322	-0.500	103.810	151.719	693.207	4.061	2.771	1.873	-29.788	35.320	28.861	1.465	2.168	1.480	103.702	151.795	691.844	1.336
15635	15635	0.126	0.754	4.172	1.000	431.589	164.570	690.091	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	431.338	164.319	689.841	0.501
15636	15636	0.126	0.754	4.172	1.000	438.101	164.570	690.091	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	437.851	164.319	689.841	0.501
15637	15637	0.126	0.754	4.172	1.000	190.119	186.613	690.091	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	189.869	186.362	689.841	0.501
15638	15638	0.251	1.416	2.519	1.000	192.374	189.118	690.091	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	191.873	188.867	689.841	0.501
15639	15639	0.126	0.754	4.172	1.000	188.617	190.620	690.091	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	188.366	190.370	689.841	0.501
15640	15640	0.126	0.754	4.172	1.000	189.118	191.121	690.091	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	188.867	190.871	689.841	0.501
15641	15641	0.126	0.754	4.172	1.000	367.965	270.776	690.091	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	367.715	270.526	689.841	0.501
15642	15642	2.766	11.222	0.612	1.000	166.801	293.889	691.389	1.515	0.895	0.720	-15.636	43.242	-53.644	1.694	2.105	1.243	166.824	293.571	689.841	0.501
15643	15643	0.126	0.754	4.172	1.000	167.576	294.322	690.091	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	167.325	294.072	689.841	0.501
15644	15644	0.126	0.754	4.172	1.000	332.897	352.936	690.091	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	332.646	352.685	689.841	0.501
15645	15645	0.126	0.754	4.172	1.000	431.589	165.071	690.592	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	431.338	164.820	690.342	0.501
15646	15646	0.126	0.754	4.172	1.000	372.975	167.075	690.592	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	372.724	166.824	690.342	0.501
15647	15647	0.126	0.754	4.172	1.000	162.566	283.301	690.592	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	162.315	283.050	690.342	0.501
15648	15648	0.503	2.594	1.638	1.000	179.850	290.690	690.968	0.732	0.396	0.303	35.264	26.565	-54.736	1.848	2.414	1.307	179.850	290.565	690.342	0.501
15649	15649	0.126	0.754	4.172	1.000	394.517	354.940	690.592	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	394.266	354.689	690.342	0.501
15650	15650	1.132	5.333	0.955	1.500	120.317	114.138	691.650	1.242	0.586	0.436	87.022	41.149	39.537	2.120	2.850	1.344	120.234	114.222	690.843	0.501
15651	15651	0.126	0.754	4.172	1.000	432.090	160.061	691.093	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	431.839	159.811	690.843	0.501
15652	15652	0.126	0.754	4.172	1.000	414.556	165.572	691.093	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	414.305	165.321	690.843	0.501
15653	15653	0.126	0.754	4.172	1.000	367.965	174.589	691.093	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	367.715	174.339	690.843	0.501
15654	15654	0.126	0.754	4.172	1.000	379.488	178.597	691.093	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	379.237	178.347	690.843	0.501
15655	15655	0.126	0.754	4.172	1.000	188.617	191.121	691.093	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	188.366	190.871	690.843	0.501
15656	15656	0.126	0.754	4.172	1.000	207.153	225.188	691.093	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	206.902	224.937	690.843	0.501
15657	15657	0.126	0.754	4.172	1.000	167.075	286.306	691.093	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	166.824	286.056	690.843	0.501
15658	15658	0.126	0.754	4.172	1.000	540.801	366.963	691.093	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	540.551	366.713	690.843	0.501
15659	15659	0.251	1.416	2.519	1.000	170.081	542.304	691.344	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	169.830	542.053	690.843	0.501
15660	15660	0.251	1.416	2.519	1.000	422.822	142.527	691.594	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	422.321	142.277	691.344	0.501
15661	15661	0.126	0.754	4.172	1.000	381.491	177.595	691.594	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	381.241	177.345	691.344	0.501
15662	15662	548.190	546.150	0.209	1.000	220.025	288.390	702.644	11.852	4.904	3.489	-55.468	-46.112	142.309	2.417	3.397	1.406	219.927	288.060	705.872	3.006
15663	15663	0.126	0.754	4.172	1.000	612.941	311.856	691.594	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	612.691	311.606	691.344	0.501
15664	15664	99.202	190.026	0.162	0.000	541.533	365.515	697.258	5.637	3.186	2.226	45.494	-45.392	59.947	1.769	2.532	1.431	541.052	364.208	697.355	1.503
15665	15665	0.251	1.416	2.519	1.000	540.801	367.464	691.844	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	540.551	367.214	691.344	0.501
15666	15666	0.126	0.754	4.172	1.000	541.803	367.464	691.594	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	541.553	367.214	691.344	0.501
15667	15667	0.126	0.754	4.172	1.000	541.302	367.965	691.594	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	541.052	367.715	691.344	0.501
15668	15668	0.126	0.754	4.172	1.000	179.599	389.006	691.594	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	179.349	388.756	691.344	0.501
15669	15669	28.290	55.146	0.540	1.000	286.008	420.904	695.047	3.347	1.722	1.427	85.317	40.487	67.322	1.943	2.345	1.207	285.555	420.317	694.850	1.336
15670	15670	0.126	0.754	4.172	1.000	153.548	130.504	692.095	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	153.298	130.253	691.844	0.501
15671	15671	742.948	572.128	0.333	1.000	424.252	264.360	698.588	7.061	6.490	4.944	37.930	-43.189	46.350	1.088	1.428	1.313	423.824	264.013	697.856	4.008
15672	15672	0.126	0.754	4.172	1.000	424.575	261.258	692.095	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	424.325	261.007	691.844	0.501
15673	15673	0.126	0.754	4.172	1.000	428.082	266.267	692.095	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	427.831	266.017	691.844	0.501
15674	15674	0.126	0.754	4.172	1.000	166.073	284.804	692.095	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	165.822	284.553	691.844	0.501
15675	15675	0.126	0.754	4.172	1.000	181.102	290.314	692.095	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	180.851	290.064	691.844	0.501
15676	15676	1.760	6.864	1.084	1.000	399.419	295.109	692.560	0.909	0.787	0.642	25.370	9.461	-97.525	1.155	1.415	1.225	398.775	294.573	691.844	0.501
15677	15677	0.251	1.416	2.519	1.000	398.525	296.075	692.095	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	398.274	295.574	691.844	0.501
15678	15678	0.126	0.754	4.172	1.000	611.939	308.349	692.095	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	611.689	308.099	691.844	0.501
15679	15679	0.880	4.197	1.185	1.000	415.915	357.302	692.524	0.878	0.723	0.300	-28.285	4.589	-99.397	1.215	2.927	2.409	415.307	357.194	691.844	0.501
15680	15680	0.377	2.026	1.936	1.000	541.803	368.800	692.262	0.647	0.373	0.000	90.000	-35.264	-90.000	1.732	Infinity	Infinity	541.553	368.216	691.844	0.501
15681	15681	0.126	0.754	4.172	1.000	120.985	113.972	692.596	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	120.735	113.721	692.345	0.501
15682	15682	0.629	3.297	1.247	1.000	165.071	125.193	693.397	1.216	0.358	0.000	90.000	-43.034	-90.000	3.401	Infinity	Infinity	164.820	124.742	692.345	0.501
15683	15683	0.126	0.754	4.172	1.000	380.990	178.096	692.596	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	380.740	177.846	692.345	0.501
15684	15684	0.126	0.754	4.172	1.000	423.072	261.258	692.596	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	422.822	261.007	692.345	0.501
15685	15685	0.126	0.754	4.172	1.000	211.661	272.780	692.596	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	211.411	272.530	692.345	0.501
15686	15686	0.126	0.754	4.172	1.000	179.599	288.310	692.596	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	179.349	288.060	692.345	0.501
15687	15687	0.126	0.754	4.172	1.000	217.673	290.815	692.596	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	217.423	290.565	692.345	0.501
15688	15688	0.126	0.754	4.172	1.000	612.440	311.355	692.596	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	612.190	311.105	692.345	0.501
15689	15689	0.126	0.754	4.172	1.000	613.442	312.357	692.596	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	613.192	312.107	692.345	0.501
15690	15690	0.503	2.594	1.638	1.000	119.607	111.717	693.222	0.732	0.396	0.303	-54.736	35.264	-125.264	1.848	2.414	1.307	119.232	111.216	692.846	0.501
15691	15691	964.236	623.115	0.435	0.500	120.660	110.005	703.892	10.540	5.270	4.466	65.183	47.514	140.310	2.000	2.360	1.180	120.735	110.214	700.862	4.342
15692	15692	17.602	35.897	0.758	1.000	292.211	117.768	694.893	2.000	1.777	1.302	-128.516	-22.652	-70.760	1.126	1.536	1.364	292.068	117.729	694.349	1.336
15693	15693	0.754	3.679	1.292	1.000	107.709	151.294	693.681	0.915	0.528	0.323	26.565	38.722	-31.948	1.732	2.828	1.633	107.709	151.294	692.846	0.501
15694	15694	0.126	0.754	4.172	1.000	127.498	165.071	693.097	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	127.247	164.820	692.846	0.501
15695	15695	0.126	0.754	4.172	1.000	131.506	172.084	693.097	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	131.255	171.834	692.846	0.501
15696	15696	1.132	5.034	1.135	1.000	428.249	174.367	693.988	1.102	0.496	0.426	51.963	-54.193	-3.751	2.223	2.587	1.164	427.831	173.838	692.846	0.501
