 	Label	Volume	SurfaceArea	Sphericity	EulerNumber	Elli.Center.X	Elli.Center.Y	Elli.Center.Z	Elli.R1	Elli.R2	Elli.R3	Elli.Azim	Elli.Elev	Elli.Roll	Elli.R1/R2	Elli.R1/R3	Elli.R2/R3	InscrBall.Center.X	InscrBall.Center.Y	InscrBall.Center.Z	InscrBall.Radius
159	159	0.754	3.628	1.348	1.000	128.082	189.869	40.746	0.792	0.590	0.323	-90.000	-48.303	-122.312	1.342	2.449	1.826	127.748	189.368	40.078	0.501
160	160	5.155	16.390	0.683	1.000	128.231	191.842	41.856	1.463	1.193	0.816	-28.879	46.896	-159.771	1.226	1.792	1.461	128.249	191.372	41.080	0.668
161	161	7.921	21.618	0.702	1.000	359.250	274.744	43.143	2.157	1.065	0.870	81.245	-84.935	4.014	2.025	2.481	1.225	359.198	274.534	43.084	0.835
162	162	1.886	7.657	0.896	1.000	283.134	288.077	42.032	1.109	0.869	0.496	62.943	-42.503	-116.079	1.276	2.235	1.752	282.549	287.559	41.080	0.501
163	163	0.754	3.813	1.161	1.000	263.262	323.879	41.414	0.985	0.598	0.318	69.263	-30.532	18.259	1.648	3.099	1.880	262.510	323.128	41.080	0.501
164	164	4.275	12.766	0.993	1.000	507.206	408.868	42.244	1.413	0.988	0.720	-61.397	-37.635	-89.767	1.431	1.961	1.371	506.985	408.794	41.581	0.668
165	165	0.126	0.754	4.172	1.000	345.421	246.229	41.831	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	345.171	245.978	41.581	0.501
166	166	0.126	0.754	4.172	1.000	498.719	255.747	41.831	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	498.469	255.497	41.581	0.501
167	167	0.126	0.754	4.172	1.000	196.131	378.486	41.831	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	195.881	378.235	41.581	0.501
168	168	2.766	9.871	0.900	1.000	519.236	490.613	42.469	1.347	0.800	0.656	-1.439	-11.307	133.311	1.684	2.054	1.220	518.508	490.453	42.082	0.668
169	169	0.629	3.140	1.444	1.000	499.320	252.841	42.833	0.708	0.501	0.388	-135.000	54.736	180.000	1.414	1.826	1.291	498.970	252.491	42.082	0.501
170	170	0.126	0.754	4.172	1.000	542.304	279.293	42.833	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	542.053	279.042	42.583	0.501
171	171	0.629	3.245	1.309	1.000	301.736	315.163	42.933	0.931	0.501	0.295	78.121	15.914	-46.214	1.858	3.152	1.696	301.085	314.611	42.583	0.501
172	172	0.126	0.754	4.172	1.000	300.334	315.363	42.833	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	300.083	315.112	42.583	0.501
173	173	1.509	6.200	1.080	1.000	105.580	354.188	43.501	1.105	0.697	0.409	-7.163	21.136	-52.256	1.585	2.701	1.704	105.705	354.188	42.583	0.501
174	174	0.126	0.754	4.172	1.000	486.195	399.526	42.833	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	485.944	399.276	42.583	0.501
175	175	0.126	0.754	4.172	1.000	359.449	243.223	43.334	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	359.198	242.972	43.084	0.501
176	176	0.880	4.185	1.195	1.000	182.891	309.137	43.835	0.882	0.599	0.441	-26.063	-2.451E-13	90.000	1.474	2.000	1.357	182.354	309.101	43.084	0.501
177	177	0.126	0.754	4.172	1.000	512.747	314.361	43.334	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	512.496	314.110	43.084	0.501
178	178	0.503	2.688	1.474	1.000	301.962	315.363	43.710	0.970	0.396	0.000	0.000	18.435	-90.000	2.449	Infinity	Infinity	302.087	315.112	43.084	0.501
179	179	0.126	0.754	4.172	1.000	486.696	398.024	43.334	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	486.445	397.773	43.084	0.501
180	180	0.377	2.026	1.936	1.000	486.529	399.526	43.668	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	486.445	399.276	43.084	0.501
181	181	0.377	2.026	1.936	1.000	359.950	243.557	44.169	0.647	0.373	0.000	90.000	35.264	-90.000	1.732	Infinity	Infinity	359.699	243.473	43.585	0.501
182	182	0.126	0.754	4.172	1.000	486.195	398.024	43.835	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	485.944	397.773	43.585	0.501
183	183	1.257	5.601	1.017	1.000	295.725	207.153	44.637	1.007	0.751	0.422	55.179	7.055	-77.244	1.342	2.386	1.779	295.073	206.401	44.086	0.501
184	184	0.126	0.754	4.172	1.000	433.593	267.269	44.837	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	433.342	267.019	44.587	0.501
185	185	0.126	0.754	4.172	1.000	302.839	381.491	44.837	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	302.588	381.241	44.587	0.501
186	186	0.251	1.416	2.519	1.000	295.574	206.151	45.338	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	295.073	205.900	45.088	0.501
187	187	0.126	0.754	4.172	1.000	295.324	207.654	45.338	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	295.073	207.403	45.088	0.501
188	188	0.126	0.754	4.172	1.000	266.267	235.708	45.839	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	266.017	235.458	45.589	0.501
189	189	0.126	0.754	4.172	1.000	256.749	569.858	45.839	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	256.499	569.607	45.589	0.501
190	190	0.126	0.754	4.172	1.000	266.267	236.209	46.340	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	266.017	235.959	46.090	0.501
191	191	0.629	3.140	1.444	1.000	407.642	283.401	47.342	0.708	0.501	0.388	-135.000	54.736	180.000	1.414	1.826	1.291	407.292	283.050	46.591	0.501
192	192	0.126	0.754	4.172	1.000	500.723	318.870	46.841	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	500.473	318.619	46.591	0.501
193	193	1.760	6.521	1.264	1.000	426.078	427.402	47.163	0.847	0.759	0.599	180.000	-1.705E-15	-45.000	1.116	1.414	1.268	425.828	427.331	47.092	0.668
194	194	0.126	0.754	4.172	1.000	500.222	318.870	47.342	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	499.972	318.619	47.092	0.501
195	195	0.126	0.754	4.172	1.000	499.220	319.371	47.342	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	498.970	319.120	47.092	0.501
196	196	0.126	0.754	4.172	1.000	361.953	573.364	47.342	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	361.703	573.114	47.092	0.501
197	197	1.132	5.073	1.109	1.500	499.833	319.259	48.010	0.956	0.679	0.418	65.646	23.011	-29.367	1.409	2.288	1.625	498.970	318.619	47.592	0.501
198	198	1.006	4.372	1.369	1.000	289.938	337.656	48.156	0.801	0.560	0.449	28.090	12.445	-56.469	1.430	1.786	1.249	289.563	337.155	47.592	0.501
199	199	5.658	17.745	0.648	1.500	328.544	444.959	48.667	1.890	1.040	0.831	-42.172	-20.009	-179.625	1.816	2.274	1.252	328.639	444.364	48.594	0.835
200	200	0.126	0.754	4.172	1.000	287.809	335.903	48.344	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	287.559	335.652	48.093	0.501
201	201	0.377	2.026	1.936	1.000	413.387	515.752	48.678	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	413.303	515.502	48.093	0.501
202	202	1.635	6.956	0.898	1.000	574.289	570.590	49.346	1.203	0.735	0.474	9.278	-40.817	111.991	1.638	2.538	1.549	573.114	570.108	48.594	0.501
203	203	0.377	2.026	1.936	1.000	344.252	349.429	49.680	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	344.169	349.179	49.095	0.501
204	204	4.778	14.285	0.886	1.000	451.127	397.443	50.242	1.492	0.988	0.821	14.811	-5.554	-128.990	1.511	1.817	1.202	450.876	397.272	49.596	0.668
205	205	0.126	0.754	4.172	1.000	327.887	445.616	49.346	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	327.637	445.366	49.095	0.501
206	206	3.520	11.688	0.878	1.000	506.556	572.506	50.419	1.337	0.999	0.649	11.191	-60.808	77.355	1.338	2.060	1.539	505.983	572.112	50.097	0.668
207	207	2.012	7.618	1.035	1.000	213.227	436.974	50.974	1.136	0.729	0.595	32.780	-46.237	4.069	1.558	1.908	1.224	212.413	436.348	50.097	0.501
208	208	0.126	0.754	4.172	1.000	356.944	341.414	50.849	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	356.693	341.163	50.598	0.501
209	209	0.126	0.754	4.172	1.000	357.445	341.915	50.849	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	357.194	341.664	50.598	0.501
210	210	0.251	1.416	2.519	1.000	356.443	248.232	51.600	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	356.192	247.982	51.099	0.501
211	211	0.126	0.754	4.172	1.000	357.445	341.414	51.350	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	357.194	341.163	51.099	0.501
212	212	0.251	1.416	2.519	1.000	468.160	245.227	52.602	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	467.909	244.976	52.101	0.501
213	213	0.126	0.754	4.172	1.000	355.942	248.232	52.352	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	355.691	247.982	52.101	0.501
214	214	0.126	0.754	4.172	1.000	505.232	447.620	53.354	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	504.981	447.369	53.103	0.501
215	215	0.251	1.416	2.519	1.000	355.942	247.731	54.105	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	355.691	247.481	53.604	0.501
216	216	1.257	5.499	1.075	1.000	498.068	473.671	54.105	1.155	0.552	0.440	76.356	7.838	-72.698	2.090	2.623	1.255	497.467	472.919	53.604	0.501
217	217	1.509	6.531	0.924	1.000	410.089	285.638	55.024	1.165	0.740	0.461	21.304	-47.270	133.182	1.574	2.528	1.606	409.295	285.054	54.105	0.501
218	218	5.784	16.285	0.876	1.000	189.902	315.526	55.641	1.492	1.104	0.881	-75.842	70.708	174.737	1.351	1.694	1.254	189.869	315.112	55.107	0.835
219	219	0.251	1.416	2.519	1.000	509.991	367.464	54.857	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	509.490	367.214	54.606	0.501
220	220	0.126	0.754	4.172	1.000	286.306	182.605	55.358	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	286.056	182.354	55.107	0.501
221	221	0.126	0.754	4.172	1.000	158.057	318.870	55.859	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	157.807	318.619	55.608	0.501
222	222	0.251	1.416	2.519	1.000	389.507	332.897	56.109	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	389.257	332.646	55.608	0.501
223	223	0.126	0.754	4.172	1.000	390.008	333.398	55.859	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	389.757	333.147	55.608	0.501
224	224	4.904	15.275	0.763	1.500	389.802	333.873	57.413	1.571	1.025	0.833	54.200	79.801	-29.188	1.533	1.887	1.231	389.257	333.648	56.610	0.668
225	225	0.126	0.754	4.172	1.000	357.946	354.439	55.859	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	357.695	354.188	55.608	0.501
226	226	0.126	0.754	4.172	1.000	88.422	426.078	55.859	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	88.171	425.828	55.608	0.501
227	227	0.251	1.416	2.519	1.000	158.558	318.619	56.360	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	158.308	318.118	56.109	0.501
228	228	0.251	1.416	2.519	1.000	390.008	332.396	56.610	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	389.757	332.146	56.109	0.501
229	229	0.126	0.754	4.172	1.000	462.649	139.521	56.861	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	462.399	139.271	56.610	0.501
230	230	0.126	0.754	4.172	1.000	462.148	140.022	56.861	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	461.898	139.772	56.610	0.501
231	231	0.126	0.754	4.172	1.000	462.148	139.521	57.361	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	461.898	139.271	57.111	0.501
232	232	0.251	1.416	2.519	1.000	461.647	139.772	57.862	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	461.397	139.271	57.612	0.501
233	233	0.126	0.754	4.172	1.000	359.950	453.632	57.862	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	359.699	453.381	57.612	0.501
234	234	0.503	2.635	1.563	1.000	358.572	199.638	58.864	0.792	0.485	0.000	180.000	-90.000	-90.000	1.633	Infinity	Infinity	358.196	199.388	58.113	0.501
235	235	0.126	0.754	4.172	1.000	551.321	429.585	58.363	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	551.071	429.334	58.113	0.501
236	236	0.126	0.754	4.172	1.000	359.950	453.131	58.363	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	359.699	452.880	58.113	0.501
237	237	0.126	0.754	4.172	1.000	335.402	350.932	58.864	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	335.151	350.682	58.614	0.501
238	238	1.509	6.438	0.965	1.000	335.485	351.767	59.908	1.090	0.758	0.501	0.572	-48.407	30.641	1.437	2.176	1.515	335.151	351.683	58.614	0.501
239	239	0.251	1.416	2.519	1.000	226.691	528.026	59.365	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	226.440	527.525	59.115	0.501
240	240	1.886	8.227	0.722	1.000	396.153	305.277	61.369	1.202	0.909	0.681	-7.253	7.778	-88.312	1.322	1.765	1.335	395.769	305.093	60.117	0.501
241	241	0.126	0.754	4.172	1.000	396.521	305.844	60.868	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	396.270	305.594	60.618	0.501
242	242	8.047	21.431	0.744	1.000	377.037	336.122	61.949	1.672	1.417	0.903	27.155	-22.721	53.264	1.180	1.852	1.569	377.233	336.153	61.620	0.835
243	243	7.418	21.456	0.630	1.000	399.093	573.543	63.008	2.082	1.231	0.758	-12.207	83.377	-95.942	1.692	2.749	1.625	398.775	573.114	62.121	0.668
244	244	0.377	2.026	1.936	1.000	362.120	312.524	61.870	0.647	0.373	0.000	-45.000	-0.000	0.000	1.732	Infinity	Infinity	361.703	312.107	61.620	0.501
245	245	4.023	13.229	0.791	1.000	97.236	422.869	63.232	1.643	0.949	0.689	83.974	42.667	73.627	1.731	2.386	1.379	97.189	422.321	63.624	0.668
246	246	0.251	1.416	2.519	1.000	508.739	302.338	62.622	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	508.488	302.087	62.121	0.501
247	247	11.064	25.241	0.861	1.000	88.029	421.547	63.208	1.943	1.347	1.057	27.337	12.285	-56.504	1.443	1.839	1.274	87.670	421.319	62.622	1.002
248	248	0.126	0.754	4.172	1.000	98.441	422.571	62.371	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	98.191	422.321	62.121	0.501
249	249	0.126	0.754	4.172	1.000	224.186	568.355	62.371	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	223.935	568.104	62.121	0.501
250	250	0.126	0.754	4.172	1.000	399.026	571.360	62.371	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	398.775	571.110	62.121	0.501
251	251	0.754	3.628	1.348	1.000	540.217	220.762	63.123	0.792	0.590	0.323	-1.651E-12	18.168	-122.312	1.342	2.449	1.826	539.549	220.428	62.622	0.501
252	252	0.126	0.754	4.172	1.000	508.238	302.839	62.872	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	507.987	302.588	62.622	0.501
253	253	0.126	0.754	4.172	1.000	97.940	422.070	62.872	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	97.690	421.820	62.622	0.501
254	254	0.126	0.754	4.172	1.000	98.942	423.072	62.872	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	98.692	422.822	62.622	0.501
255	255	0.377	2.026	1.936	1.000	385.666	573.364	63.206	0.647	0.373	0.000	0.000	-45.000	90.000	1.732	Infinity	Infinity	385.249	573.114	62.622	0.501
256	256	0.251	1.416	2.519	1.000	539.298	221.180	63.624	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	539.048	220.929	63.123	0.501
257	257	0.377	2.026	1.936	1.000	184.275	377.985	63.540	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	183.857	377.734	63.123	0.501
258	258	0.126	0.754	4.172	1.000	540.300	221.681	63.874	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	540.050	221.430	63.624	0.501
259	259	0.251	1.416	2.519	1.000	184.859	377.484	63.874	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	184.358	377.233	63.624	0.501
260	260	0.126	0.754	4.172	1.000	99.944	422.070	64.375	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	99.694	421.820	64.125	0.501
261	261	0.126	0.754	4.172	1.000	99.443	422.571	64.375	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	99.193	422.321	64.125	0.501
262	262	0.126	0.754	4.172	1.000	660.033	477.177	64.375	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	659.782	476.927	64.125	0.501
263	263	0.251	1.416	2.519	1.000	166.574	537.294	65.127	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	166.323	537.044	64.626	0.501
264	264	0.126	0.754	4.172	1.000	385.499	573.364	64.876	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	385.249	573.114	64.626	0.501
265	265	0.251	1.416	2.519	1.000	324.130	389.006	65.377	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	323.629	388.756	65.127	0.501
266	266	1.132	5.231	1.012	1.000	245.171	465.432	65.934	1.162	0.649	0.424	10.898	14.199	-54.189	1.791	2.739	1.529	244.976	464.904	65.127	0.501
267	267	0.126	0.754	4.172	1.000	478.680	169.079	65.878	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	478.430	168.828	65.628	0.501
268	268	0.126	0.754	4.172	1.000	369.468	438.101	65.878	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	369.218	437.851	65.628	0.501
269	269	0.126	0.754	4.172	1.000	339.410	464.152	65.878	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	339.159	463.902	65.628	0.501
270	270	2.389	8.837	0.935	1.000	338.909	464.838	66.748	1.385	0.746	0.555	7.168	-41.540	-166.087	1.857	2.496	1.344	338.658	464.403	66.629	0.668
271	271	0.126	0.754	4.172	1.000	245.728	390.008	66.880	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	245.477	389.757	66.629	0.501
272	272	2.137	8.278	0.911	1.000	344.390	462.296	68.825	1.150	0.818	0.623	-28.403	-35.844	166.907	1.405	1.844	1.312	343.668	461.898	68.132	0.501
273	273	0.251	1.416	2.519	1.000	530.782	293.571	68.884	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	530.531	293.070	68.633	0.501
274	274	2.640	9.713	0.860	1.000	363.385	215.598	70.721	1.525	0.698	0.635	-45.000	-51.770	-180.000	2.186	2.401	1.098	363.206	215.419	70.136	0.668
275	275	0.251	1.416	2.519	1.000	416.059	293.320	70.136	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	415.808	293.070	69.635	0.501
276	276	0.126	0.754	4.172	1.000	530.782	293.320	69.886	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	530.531	293.070	69.635	0.501
277	277	0.251	1.416	2.519	1.000	252.240	402.031	70.136	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	251.990	401.781	69.635	0.501
278	278	0.126	0.754	4.172	1.000	469.162	369.468	70.387	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	468.911	369.218	70.136	0.501
279	279	0.126	0.754	4.172	1.000	276.287	539.799	70.387	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	276.036	539.549	70.136	0.501
280	280	2.389	9.105	0.855	1.500	365.724	573.127	71.679	1.680	0.596	0.513	65.456	55.347	-68.153	2.817	3.274	1.162	365.210	573.114	70.136	0.501
281	281	1.509	6.502	0.937	1.000	185.527	445.533	71.389	1.078	0.785	0.492	-13.738	38.305	29.041	1.374	2.190	1.594	185.360	444.865	70.637	0.501
282	282	0.126	0.754	4.172	1.000	401.029	252.741	71.389	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	400.779	252.491	71.138	0.501
283	283	0.251	1.416	2.519	1.000	308.349	270.275	71.639	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	308.099	270.025	71.138	0.501
284	284	0.377	2.026	1.936	1.000	469.162	369.301	71.723	0.647	0.373	1.271E-13	90.000	35.264	-90.000	1.732	5.088E12	2.938E12	468.911	369.218	71.138	0.501
285	285	0.126	0.754	4.172	1.000	173.086	427.080	71.389	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	172.836	426.830	71.138	0.501
286	286	0.126	0.754	4.172	1.000	246.730	492.207	71.389	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	246.479	491.956	71.138	0.501
287	287	1.383	6.106	0.950	1.000	327.614	232.292	72.391	0.949	0.734	0.653	88.356	81.742	-1.727	1.293	1.452	1.124	327.136	231.951	71.639	0.501
288	288	4.149	12.947	0.897	1.000	343.311	353.148	72.785	1.394	0.962	0.772	7.074	59.914	-114.544	1.448	1.805	1.246	343.167	352.685	72.140	0.668
289	289	1.006	4.372	1.369	1.000	515.126	252.491	72.704	0.801	0.560	0.449	-28.090	-12.445	123.531	1.430	1.786	1.249	515.001	251.990	72.140	0.501
290	290	0.251	1.416	2.519	1.000	459.393	326.384	72.391	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	458.892	326.134	72.140	0.501
291	291	1.635	6.902	0.919	1.000	511.745	295.941	73.585	1.261	0.648	0.496	20.691	-17.538	64.816	1.945	2.545	1.308	511.494	295.574	72.641	0.501
292	292	0.126	0.754	4.172	1.000	247.230	492.207	72.892	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	246.980	491.956	72.641	0.501
293	293	0.126	0.754	4.172	1.000	246.730	492.708	72.892	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	246.479	492.457	72.641	0.501
294	294	4.023	15.222	0.519	1.500	305.234	570.546	74.254	1.794	1.213	0.683	82.847	26.989	83.549	1.479	2.628	1.777	304.592	571.110	72.641	0.501
295	295	0.629	3.140	1.444	1.000	307.748	329.390	74.495	0.708	0.501	0.388	-90.000	-1.302E-12	-135.000	1.414	1.826	1.291	307.598	328.639	74.144	0.501
296	296	0.126	0.754	4.172	1.000	307.347	328.889	74.896	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	307.097	328.639	74.645	0.501
297	297	9.681	23.385	0.829	1.000	255.253	332.741	76.242	1.503	1.303	1.272	63.190	55.945	13.460	1.154	1.181	1.024	254.996	332.146	75.647	1.002
298	298	1.006	4.608	1.169	1.000	449.749	350.181	75.271	0.886	0.732	0.303	3.213E-12	39.232	-135.000	1.210	2.922	2.414	449.373	349.680	74.645	0.501
299	299	0.126	0.754	4.172	1.000	449.123	350.431	74.896	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	448.872	350.181	74.645	0.501
300	300	0.126	0.754	4.172	1.000	370.971	401.530	74.896	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	370.720	401.280	74.645	0.501
301	301	0.126	0.754	4.172	1.000	614.945	108.461	75.397	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	614.695	108.210	75.146	0.501
302	302	1.257	5.775	0.928	1.000	630.275	118.580	75.948	1.248	0.602	0.449	-37.445	-2.643	-86.195	2.074	2.777	1.339	629.724	118.731	75.146	0.501
303	303	0.251	1.416	2.519	1.000	361.452	173.587	75.647	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	361.202	173.337	75.146	0.501
304	304	0.126	0.754	4.172	1.000	615.446	108.461	75.898	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	615.196	108.210	75.647	0.501
305	305	2.137	7.711	1.127	1.000	446.264	166.043	76.546	1.043	0.802	0.578	21.803	-40.102	11.939	1.300	1.805	1.388	445.867	165.822	76.148	0.668
306	306	0.503	2.583	1.661	1.000	641.872	430.211	76.273	0.560	0.560	0.280	82.412	-48.039	-40.431	1.000	2.000	2.000	641.747	429.835	75.647	0.501
307	307	0.126	0.754	4.172	1.000	445.616	165.071	76.398	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	445.366	164.820	76.148	0.501
308	308	0.126	0.754	4.172	1.000	648.009	363.456	76.398	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	647.759	363.206	76.148	0.501
309	309	0.629	3.059	1.561	1.000	306.145	263.362	77.100	0.661	0.501	0.340	40.391	40.593	-62.729	1.319	1.946	1.475	305.594	263.011	76.649	0.501
310	310	1.383	5.881	1.064	1.000	479.181	283.346	77.446	1.091	0.636	0.459	48.104	-43.020	-16.040	1.716	2.377	1.385	478.931	282.549	76.649	0.501
311	311	0.754	3.762	1.209	1.000	263.429	569.858	78.068	1.023	0.590	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	263.512	569.607	77.150	0.501
312	312	0.126	0.754	4.172	1.000	322.377	458.641	78.903	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	322.126	458.391	78.653	0.501
313	313	9.430	23.431	0.782	1.000	518.458	571.781	81.188	2.105	1.319	0.837	-69.305	88.757	-158.259	1.595	2.515	1.576	518.007	571.611	80.657	1.002
314	314	2.766	9.745	0.935	1.000	344.123	572.066	80.884	1.213	0.978	0.536	-5.461	11.021	-96.282	1.240	2.262	1.824	344.169	571.611	79.655	0.501
315	315	0.377	2.026	1.936	1.000	208.823	567.019	80.406	0.647	0.373	0.000	-45.000	-0.000	0.000	1.732	Infinity	Infinity	208.405	566.601	80.156	0.501
316	316	0.251	1.416	2.519	1.000	344.920	219.176	81.659	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	344.670	218.925	81.158	0.501
317	317	0.251	1.416	2.519	1.000	470.665	572.362	83.162	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	470.414	572.112	82.661	0.501
318	318	0.126	0.754	4.172	1.000	517.756	222.182	83.913	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	517.506	221.931	83.663	0.501
319	319	0.126	0.754	4.172	1.000	471.166	572.362	83.913	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	470.915	572.112	83.663	0.501
